"id","site","timestamp","year","place","dataset","exists","digital","public","online","free","machinereadable","bulk","openlicence","uptodate","url","format","licenseurl","dateavailable","officialtitle","publisher","reviewed","reviewResult","reviewComments","details","isCurrent","isOpen","submitter","reviewer","score"
"98484cab-0c3d-4d3a-afc0-4041cad8ad7d","us-city","2017-01-31T16:40:39","2017","neworleans","crime-stats","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.nola.gov/Public-Safety-and-Preparedness/Calls-for-Service-2017/bqmt-f3jk","CSV, Excel (CSV/TSV), JSON, XML, RDF, RSS, JSON via API","https://creativecommons.org/publicdomain/zero/1.0/legalcode",,"Calls for Service 2017 - This dataset reflects incidents that have been reported to the New Orleans Police Department in 2017. Data is provided by Orleans Parish Communication District (OPCD), the administrative office of 9-1-1 for the City of New Orleans. In the OPCD system, NOPD may reclassify or change the signal type for up to 36 hours after the incident is marked up. For information about an incident after this time period, citizens may request police reports from the NOPD Public Records Division. In order to protect the privacy of victims, addresses are shown at the block level and the call types cruelty to juveniles, juvenile attachment and missing juvenile have been removed in accordance with the Louisiana Public Records Act, L.R.S. 44:1. Map coordinates (X,Y) have been removed for the following call types: Aggravated Rape, Aggravated Rape - MA, Crime Against Nature, Mental Patient, Oral Sexual Battery, Prostitution, Sexual Battery, Simple Rape, Simple Rape - Male V, and Soliciting for Prost.","City of New Orleans - Orleans Parish Communication District (911) and Police Department","Yes","Yes","Submission accurate for the linked dataset. Modified data formats listing to include all formats available through the Socrata-based data portal. Accepted with edits.","New Orleans Police Department makes a number of their datasets public, search results here: https://data.nola.gov/browse?q=nopd&sortBy=relevance&utf8=%E2%9C%93. There is a crime mapper app also available here: http://www.nola.gov/nopd/crime-data/crime-maps/ and additional historical crime data available at: http://www.nola.gov/nopd/crime-data.","Yes","Yes","Whitney S","Ryan Harvey","100"
"991a06ba-849b-4ab1-9301-3966d593c62d","us-city","2017-01-31T15:45:31","2017","neworleans","construction-permits","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.nola.gov/Housing-Land-Use-and-Blight/Permits-BLDS/72f9-bi28","CSV, Excel (CSV/TSV), JSON, XML, RDF, RSS, JSON via API","https://creativecommons.org/publicdomain/zero/1.0/legalcode",,"Permits BLDS - City of New Orleans permit data starting from 1/01/2012. This dataset has been transformed to meet the standards outlined by the Building and Land Development Specification (BLDS).","City of New Orleans - Safety and Permits","Yes","Yes","Submission accurate for the linked dataset. Modified data formats listing to include all formats available through the Socrata-based data portal. Accepted with edits.","Permits - BLDS and NOLA Permits (https://data.nola.gov/Housing-Land-Use-and-Blight/NOLA-Permits/rcm3-fn58) are both open datasets that exist on data.nola.gov. The BLDS set contains additional information (mechanical and electrical permits) in a standardized format.","Yes","Yes","Whitney S","Ryan Harvey","100"
"50f54e89-c19e-418a-b980-d632f5c16b88","us-city","2017-01-30T20:33:31","2017","neworleans","budget","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://nola.gov/mayor/budget/",,,,"City of New Orleans Budget","City of New Orleans - Mayor's Office","Yes","Yes","Submission accurate for the linked PDF documents.  No open data format known available for this data.  Submission accepted.","City of New Orleans budget data is available via PDF for the current census year (2017) as well as previous years. The current City budget process does not lend itself to a machine-readable data release - all numbers are negotiated through a back-and-forth process done in a word processing environment or a proprietary database.","Yes","No","Whitney S","Ryan Harvey","45"
"f0ba9154-a432-4979-93e5-053afa8a336a","us-city","2017-01-30T20:46:32","2017","neworleans","service-requests","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.nola.gov/City-Administration/311-Calls-2012-Present-/3iz8-nghx","CSV, Excel (CSV/TSV), JSON, XML, RDF, RSS, JSON via API","https://creativecommons.org/publicdomain/zero/1.0/legalcode",,"311 Calls (2012-Present) - This dataset represents calls to the City of New Orleans' 311 Call Center.","City of New Orleans - 3-1-1","Yes","Yes","Submission accurate for the linked dataset. Modified data formats listing to include all formats available through the Socrata-based data portal. Accepted with edits.",,"Yes","Yes","Whitney S","Ryan Harvey","100"
"7778123e-7e72-4a7d-9ad9-12dad4dae5a3","us-city","2017-01-31T15:39:52","2017","neworleans","code-enforcement","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.nola.gov/Housing-Land-Use-and-Blight/Code-Enforcement-All-Violations/3ehi-je3s","CSV, Excel (CSV/TSV), JSON, XML, RDF, RSS, JSON via API","https://creativecommons.org/publicdomain/zero/1.0/legalcode",,"Code Enforcement All Violations - Connected to http://blightstatus.nola.gov/.","City of New Orleans - Code Enforcement, Cameron MacPhee","Yes","Yes","Submission accurate for the linked dataset.  Modified data formats listing to include all formats available through the Socrata-based data portal.  Accepted with edits.","This data is updated nightly and connected to a public app blightstatus.","Yes","Yes","Whitney S","Ryan Harvey","100"
"6c78e24b-e22c-4403-af5b-ffc53f01a00c","us-city","2017-01-31T16:57:52","2017","neworleans","public-buildings","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes","Submission states no public data exists in this category for New Orleans, and I'm unaware of any as well.  Submission accepted.","This dataset does not yet exist in full and reliable form.","Yes","No","Whitney S","Ryan Harvey","0"
"9b17dc76-e071-4ee2-a5dc-b05ca9408b27","us-city","2017-01-31T17:08:51","2017","neworleans","contracts","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes","Submission states no public data exists in this category for New Orleans, and I'm unaware of any as well.  I hope that the noted protected data will be made available soon. Submission accepted.","This data is not open, but does exist in a database. There are concerns about the data quality and data sensitivity within the database.","Yes","No","Whitney S","Ryan Harvey","0"
"e57cf50a-9b80-4eb1-b9db-eac5b20a7ce0","us-city","2017-01-30T22:13:30","2017","neworleans","business-listings","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes","Submission states no complete data set exists in this category for New Orleans, and notes partial listings available. I'm unaware of any additional data sources available.  Accepted.","The City of New Orleans has published various lists of business data when it is of pressing public concern. Examples of these lists are: short term rentals, gas stations, drug stores, grocery stores, etc. available at data.nola.gov. An all businesses list has not yet been published as of 1/30/17.","Yes","No","Whitney S","Ryan Harvey","0"
"16722ec7-80e0-4015-9683-9bae17ac300d","us-city","2017-01-30T19:54:18","2017","neworleans","asset-disclosure","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes","Submission states no data exists in this category for New Orleans, and I'm unaware of any as well.  Accepted.",,"Yes","No","Whitney S","Ryan Harvey","0"
"512ff7f6-db20-40cd-b37e-df3a56eedcee","us-city","2016-02-02T19:12:52","2016","cincinnati","crime-stats","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.cincinnati-oh.gov/Safer-Streets/Police-Crime-Incident-Data/w7vh-beui","CSV",,,"Police Crime Incident Data","City of Cincinnati","Yes","Yes",,"Open Data Cincinnati Portal (Socrata) maintained by City of Cincinnati","Yes","No","Bill Felix","Bill Felix","70"
"ef777cb7-ece3-4b3f-8aaa-85c98b6bffb8","us-city","2016-03-08T09:55:52","2016","chicago","crime-stats","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.cityofchicago.org/Public-Safety/Crimes-2001-to-present/ijzp-q8t2","CSV, SODA API, JSON, PDF, RDF, RSS, XSL(X), XML","http://www.cityofchicago.org/city/en/narr/foia/data_disclaimer.html",,,"City of Chicago","Yes","Yes"," ","They've been doing a great job with open crime data for a couple of years now.","Yes","Yes","Hanlin Sun","Richard Yarrow","100"
"1f2e600d-f290-48df-988a-943facf903d6","us-city","2017-01-21T00:34:04","2017","fortlauderdale","campaign-finance","Yes","Yes","Yes","Yes","Yes","No","No",,"No","http://www.fortlauderdale.gov/departments/city-clerk-s-office/ethics",,,,"Campaign Contribution Fundraising Disclosures","City Clerk's Office - Ethics","Yes","Yes","I have reviewed that the information is accurate.","Data is in PDF format, not in machine readable format.  It is updated annually instead of real-time.","Yes","No","Yelka Mikolji","Yelka Mikolji","35"
"52c1109e-33ed-4c5c-9b3f-a3c1cdfe12ba","us-city","2017-01-21T00:28:10","2017","fortlauderdale","asset-disclosure","Yes","Yes","Yes","Yes","Yes","No","No",,"No","http://www.fortlauderdale.gov/departments/city-clerk-s-office/ethics",,,,"Ethics disclosures and notifications","City Clerk's Office - Ethics ","Yes","Yes","I have checked that the submission is accurate.","Asset data is in PDF format, not updated in real time.  Data looks to be updated on an annual basis.  No information on plans to make the data machine readable and real time in the future.","Yes","No","Yelka Mikolji","Yelka Mikolji","35"
"035bb81f-3721-48cf-ac14-2e02d3a61307","us-city","2017-01-20T23:59:16","2017","fortlauderdale","budget","Yes","Yes","Yes","Yes","Yes","Yes","No",,"Yes","https://fortlauderdalefl.opengov.com/","CSV",,,"Financial Reporting Platform - Fort Lauderdale Data Snapshot","Fort Lauderdale City Manager - Financial Transparency Portal","Yes","Yes","I have checked that the submission is accurate.","CSV downloads are only available for the current view of the data and have to drill down via the user interface to get more detailed information.  No future plans to make the bulk of the data available are known.","Yes","No","Yelka Mikolji","Yelka Mikolji","60"
"8f540065-2aa6-4d6e-adf6-d6f2f0f4fa7b","us-city","2015-08-19T16:24:46","2015","kansascitymo","crime-stats","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.kcmo.org/Crime/KCPD-Crime-Data-2015/kbzx-7ehe","Excel, CSV, JSON, RDF, RSS, XLS, XLSX, XML","https://data.kcmo.org/terms",,"2015 Kansas City Police Department Crime Data ","KCPD Information Technology","Yes","Yes",,"Very granular data. Prior years are available via search for ""Crime [calendar year]""

Ex: ""Crime 2014"". ","Yes","Yes","Eric Roche","Eric Roche","100"
"2156dfc9-9d16-48d6-9094-39a9894aef0a","us-city","2014-02-26T18:12:19","2014","philly","construction-permits","Yes","Yes","Yes","Yes","Yes","Yes","No",,"Yes","http://phlapi.com/licenseapi.html#permits","JSON, XML","http://phlapi.com/license.html","December, 2012",,"Department of Licenses & Inspections","Yes","Yes",,,"Yes","Yes","Mark Headd","Mark Headd","90"
"8e5602e4-7184-4889-ac13-4a20c2e79e41","us-city","2015-10-07T20:52:38","2015","sandiego","spending","Yes","Yes","No","No","No","No","No",,"Yes",,,,,"Accounts payable, general ledger account transactions and balances","City of San Diego Office of the City Comptroller","Yes","Yes",,,"Yes","No","Andrell Bower","Andrell Bower","20"
"d3508e70-dbfc-4c70-8bc6-552913994705","us-city","2014-10-22T20:27:40","2014","cleveland","crime-stats","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.clevelandgis.org/pub/index.html?config=crime.xml","HTML",,,,"Department of Public Safety with Cleveland GIS","Yes","Yes",,"Crime data is available through a mapping application built from ESRI. Users can map crime statistics using various parameters like ward, parcel, and police district. Data is current and in near real time. However, data cannot be downloaded in bulk or searched. It can be geolocated and mapped by crime type and a resulting map can be printed. ","Yes","No","Anastasia Diamond-Ortiz","Anastasia Diamond-Ortiz","45"
"61c27d6e-8eb8-40e3-a721-1a30bf63dc0a","us-city","2017-01-11T17:29:15","2017","louisville","asset-disclosure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure",,"Unsure",,,,,,,"Yes","Yes","No changes.  Still think no city in the US meets the requirements of this data set.  https://discuss.okfn.org/t/asset-disclosure-details-in-us-census/910","Contains top level employee's salaries only.  No other info on top-level government officials, like investment information, prior and current business relationships, real estate interests, and personal income (including gifts and travel or speaking payments).  Not sure what 'top-level' covers in the description, or if all this data should be disclosed for non-elected city officials.  Other cities in the census that have responded yes don't disclose all this either. 

This online data set does not include the data required in the description: 

""Top-level government officials’ financial assets, including: name of top-level government officials, title, investment information, prior and current business relationships, real estate interests, and personal income (including gifts and travel or speaking payments).""

Not sure if all of this even exists in one place in digital or non-digital formats for any US city government's employees.","Yes","No","Michael Schnuerle","Michael Schnuerle","0"
"9012835d-0152-4dc5-96eb-bc302eb41350","us-city","2017-01-11T17:28:18","2017","louisville","web-analytics","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.louisvilleky.gov/dataset/louisvillekygov-google-analytics","CSV","https://data.louisvilleky.gov/open-data-policy",,"LouisvilleKY.gov Google Analytics","Department of Information Technology","Yes","Yes","New policy.","Includes overall traffic stats, page-level traffic stats, site search logs, and browser-agent breakdowns from louisvilleky.gov.","Yes","Yes","Michael Schnuerle","Michael Schnuerle","100"
"71823435-8af2-4479-9c59-3354bc2d109d","us-city","2017-01-11T17:27:09","2017","louisville","lobbyist","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure",,"Unsure",,,,,,,"Yes","Yes","No changes.","Data provided by State level department, is not tracked at Louisville Metro city level.

**Kentucky State Legislative Ethics Commission**
*List of Employers of Legislative Agents, List of Legislative Agents, Legislative Agent Compensation, Employer Expenses*
http://klec.ky.gov/Reports/Pages/Employers-and-Legislative-Agents.aspx","Yes","No","Michael Schnuerle","Michael Schnuerle","0"
"75f83cb2-111c-48ce-bb45-3e5dff429ac8","us-city","2017-01-11T17:26:24","2017","louisville","code-enforcement","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.louisvilleky.gov/dataset/property-maintenance-case-inspections","CSV","https://data.louisvilleky.gov/open-data-policy",,"Property Management Case Inspections","Codes & Regulations","Yes","Yes","New link and policy.",,"Yes","Yes","Michael Schnuerle","Michael Schnuerle","100"
"6def4b7c-127e-4648-abd9-62a409a3fc97","us-city","2017-01-11T17:25:22","2017","louisville","public-buildings","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.louisvilleky.gov/dataset/properties-owned-metro-government","shapefiles","http://www.lojic.org/main/datahelp/liability.htm",,"Metro Government Property Locations (no values)","Department of Information Technology and LOJIC","Yes","Yes","New data link.","Does not contain property values, but does contain owners and locations.","Yes","Yes","Michael Schnuerle","Michael Schnuerle","100"
"29fc689c-8641-4ce1-92c6-64926241e65d","us-city","2017-01-11T17:17:24","2017","louisville","service-requests","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.louisvilleky.gov/dataset/311-service-requests","CSV","https://data.louisvilleky.gov/open-data-policy",,"311 Requests since 1993 to present, updated nightly, in Open311 Bulk spec.","MetroCall 311","Yes","Yes","New description.","311 Service Requests from 1993 to 2016, generated by MetroCall (311). Based off of the proposed GeoReport Bulk specification for Open 311, and work by The Center for Government Excellence.","Yes","Yes","Michael Schnuerle","Michael Schnuerle","100"
