"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"02060","5","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",1.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02068","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",14.07,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02068","5","1022","73","0","2015","A","",3,4,70978,51495,981,315,16380,"",1.42,0.10,0.02,0.03,0.02,0.20,0.20,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02070","5","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"02090","1","1022","73","0","2015","A","",1,6,201237,0,0,673,34998,"",32.69,3.41,1.59,0.00,0.00,0.49,0.49,"",0,0.0,1,20.0,23476,13.2,0,0.0,0,0.0,1,0.1,29,0.1
"02090","5","1022","73","0","2015","A","",26,483,26998199,15854882,291744,1074,55849,"",0.71,0.66,0.40,0.74,0.56,0.60,0.60,"",2,8.3,27,5.9,772238,2.9,1105514,7.5,-36881,-11.2,-32,-2.9,-1664,-2.9
"02100","5","1022","73","0","2015","A","",5,19,371903,359693,7402,381,19835,"",1.98,0.98,0.30,0.58,0.43,0.31,0.31,"",-1,-16.7,3,18.8,64265,20.9,65974,22.5,-624,-7.8,15,4.1,806,4.2
"02105","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"02110","5","1022","73","0","2015","A","",21,288,13852699,8678826,174142,926,48141,"",1.17,0.84,0.44,1.01,0.86,0.53,0.53,"",4,23.5,18,6.7,1177371,9.3,607769,7.5,-15669,-8.3,24,2.7,1253,2.7
"02122","5","1022","73","0","2015","A","",26,236,11375321,7004868,138962,925,48116,"",0.82,0.60,0.33,0.60,0.48,0.55,0.55,"",-1,-3.7,-27,-10.3,-732052,-6.0,-762935,-9.8,-57433,-29.2,39,4.4,2022,4.4
"02130","5","1022","73","0","2015","A","",10,86,3592656,2528578,43890,801,41654,"",1.02,0.59,0.31,0.61,0.40,0.51,0.51,"",0,0.0,-6,-6.5,-96633,-2.6,-13627,-0.5,-4959,-10.2,33,4.3,1698,4.2
"02150","5","1022","73","0","2015","A","",9,52,1968927,1291121,23473,727,37803,"",1.13,0.41,0.19,0.30,0.20,0.46,0.46,"",0,0.0,-4,-7.1,-56877,-2.8,-25578,-1.9,-5310,-18.4,25,3.6,1302,3.6
"02164","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02170","5","1022","73","0","2015","A","",27,442,27700842,16205040,291975,1205,62636,"",0.82,0.99,0.81,1.18,0.88,0.81,0.81,"",0,0.0,-30,-6.4,-1694866,-5.8,-992801,-5.8,-78387,-21.2,8,0.7,379,0.6
"02180","5","1022","73","0","2015","A","N",4,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02185","5","1022","73","0","2015","A","",4,50,4288749,2149253,42095,1652,85918,"",1.02,0.16,0.07,0.12,0.11,0.47,0.47,"",0,0.0,-1,-2.0,302115,7.6,92252,4.5,-2891,-6.4,134,8.8,6975,8.8
"02188","5","1022","73","0","2015","A","",4,56,3037112,1548663,36136,1048,54477,"",1.40,1.00,0.46,0.69,0.70,0.46,0.46,"",0,0.0,-4,-6.7,83880,2.8,-52438,-3.3,-8676,-19.4,93,9.7,4843,9.8
"02195","5","1022","73","0","2015","A","",5,37,897178,648245,11463,472,24524,"",1.89,1.44,0.46,0.78,0.50,0.33,0.32,"",0,0.0,1,2.8,60703,7.3,43363,7.2,-1523,-11.7,22,4.9,1126,4.8
"02198","5","1022","73","0","2015","A","",7,26,1364054,834572,18893,1025,53318,"",1.82,0.63,0.47,0.72,0.62,0.77,0.77,"",3,75.0,15,136.4,843175,161.9,620520,289.9,12467,194.0,121,13.4,6321,13.4
"02220","5","1022","73","0","2015","A","",7,42,1642808,1079639,19368,760,39506,"",1.14,0.48,0.24,0.44,0.29,0.51,0.51,"",0,0.0,0,0.0,109740,7.2,10428,1.0,-1817,-8.6,64,9.2,3292,9.1
"02230","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"02240","5","1022","73","0","2015","A","N",5,0,0,0,0,0,0,"N",1.17,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0
"02261","5","1022","73","0","2015","A","",14,101,6849706,3628510,81164,1307,67987,"",1.53,1.08,0.75,1.12,0.96,0.70,0.70,"",0,0.0,5,5.2,84452,1.2,-37555,-1.0,-20048,-19.8,-47,-3.5,-2423,-3.4
"02275","5","1022","73","0","2015","A","",3,13,688282,422151,7243,1059,55063,"",1.93,0.77,0.60,1.02,0.64,0.81,0.81,"",0,0.0,1,8.3,45612,7.1,31964,8.2,-237,-3.2,29,2.8,1507,2.8
"02282","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02290","5","1022","73","0","2015","A","",5,18,394605,297123,6052,420,21821,"",1.05,0.44,0.14,0.38,0.27,0.32,0.32,"",0,0.0,0,0.0,23451,6.3,32096,12.1,-1119,-15.6,18,4.5,911,4.4
"02999","1","1022","73","0","2015","A","",1,1,88455,0,0,2268,117940,"",100.38,12.07,11.81,0.00,0.00,1.30,1.30,"",0,0.0,-2,-66.7,-100937,-53.3,0,0.0,0,0.0,983,76.5,51096,76.4
"02999","5","1022","73","0","2015","A","",22,37,1782713,1066271,20500,920,47858,"",1.84,1.08,0.45,0.64,0.44,0.41,0.41,"",0,0.0,7,23.3,596041,50.2,303573,39.8,2312,12.7,161,21.2,8412,21.3
"04000","1","1022","53","0","2015","A","",2,8,340807,0,0,819,42601,"",1.01,0.06,0.04,0.00,0.00,0.63,0.63,"",0,0.0,0,0.0,16057,4.9,0,0.0,0,0.0,77,10.4,4017,10.4
"04000","2","1022","53","0","2015","A","N",1,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04000","3","1022","53","0","2015","A","",48,1544,52484666,963183,30391,654,33998,"",0.60,0.63,0.77,0.35,1.48,1.22,1.22,"",-1,-2.0,18,1.2,1458061,2.9,7514,0.8,2888,10.5,11,1.7,558,1.7
"04000","5","1022","53","0","2015","A","",2347,44800,2948887718,387812827,9243018,1266,65823,"",0.99,0.87,0.66,0.74,0.69,0.76,0.76,"",19,0.8,1602,3.7,154197636,5.5,16138634,4.3,56255,0.6,22,1.8,1127,1.7
"04001","3","1022","73","0","2015","A","",3,75,2441785,365409,13172,627,32593,"",9.30,4.53,6.24,37.37,126.76,1.38,1.38,"",0,0.0,-4,-5.1,-61023,-2.4,-3989,-1.1,805,6.5,17,2.8,878,2.8
"04001","5","1022","73","0","2015","A","",15,139,9820086,1028576,20508,1363,70861,"",1.57,0.40,0.38,0.56,0.30,0.97,0.97,"",3,25.0,67,93.1,4789408,95.2,434341,73.1,13244,182.3,24,1.8,1232,1.8
"04003","3","1022","73","0","2015","A","",8,62,1531755,79243,681,473,24574,"",6.72,1.92,1.91,2.76,2.83,0.99,0.99,"",0,0.0,-1,-1.6,-1646,-0.1,-6046,-7.1,-29,-4.1,1,0.2,40,0.2
"04003","5","1022","73","0","2015","A","",35,456,18269134,3974573,92238,770,40042,"",0.99,0.67,0.35,0.73,0.59,0.52,0.52,"",-1,-2.8,98,27.4,227664,1.3,1416454,55.4,55940,154.1,-198,-20.5,-10306,-20.5
"04005","3","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",1.12,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04005","5","1022","73","0","2015","A","",34,453,16984286,3536640,55997,721,37500,"",0.64,0.38,0.19,0.34,0.23,0.51,0.51,"",2,6.2,63,16.2,3209557,23.3,467305,15.2,3364,6.4,41,6.0,2135,6.0
"04007","3","1022","73","0","2015","A","N",3,0,0,0,0,0,0,"N",5.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04007","5","1022","73","0","2015","A","",14,123,3228149,854412,18261,503,26174,"",0.90,0.42,0.16,0.31,0.25,0.37,0.37,"",-1,-6.7,-1,-0.8,-77278,-2.3,-17174,-2.0,-2476,-11.9,-9,-1.8,-447,-1.7
"04009","3","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",7.03,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04009","5","1022","73","0","2015","A","",5,68,1244223,346423,2471,353,18342,"",0.59,0.40,0.10,0.30,0.09,0.26,0.26,"",0,0.0,-8,-10.5,-42204,-3.3,-2406,-0.7,-19,-0.8,25,7.6,1303,7.6
"04011","3","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",33.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04012","5","1022","73","0","2015","A","",6,45,2174270,223304,4321,938,48769,"",1.06,0.41,0.34,0.23,0.13,0.82,0.82,"",0,0.0,10,28.6,852287,64.5,31725,16.6,-436,-9.2,203,27.6,10543,27.6
"04013","1","1022","73","0","2015","A","",1,7,239393,0,0,658,34199,"",0.80,0.08,0.04,0.00,0.00,0.48,0.48,"",0,0.0,0,0.0,14081,6.2,0,0.0,0,0.0,74,12.7,3820,12.6
"04013","2","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04013","3","1022","73","0","2015","A","",12,1058,38253118,0,0,695,36162,"",0.24,0.62,0.77,0.00,0.00,1.23,1.23,"",-1,-7.7,22,2.1,1227698,3.3,0,0.0,0,0.0,8,1.2,415,1.2
"04013","5","1022","73","0","2015","A","",1510,34785,2355058378,305493954,7299327,1302,67704,"",1.01,0.97,0.72,0.80,0.77,0.75,0.75,"",-40,-2.6,1326,4.0,114586323,5.1,12546979,4.3,-39686,-0.5,14,1.1,741,1.1
"04015","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04015","5","1022","73","0","2015","A","",38,674,24979801,5644699,141725,713,37067,"",0.67,0.73,0.42,0.61,0.55,0.58,0.58,"",-2,-5.0,35,5.5,1509826,6.4,280085,5.2,-9326,-6.2,7,1.0,352,1.0
"04017","3","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",2.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04017","5","1022","73","0","2015","A","",23,1047,89103546,8357226,183697,1636,85083,"",0.87,1.98,2.50,2.09,1.66,1.26,1.26,"",2,9.5,-132,-11.2,22458078,33.7,-1394665,-14.3,-48536,-20.9,549,50.5,28572,50.6
"04019","1","1022","73","0","2015","A","",1,1,101414,0,0,1950,101414,"",4.03,0.06,0.10,0.00,0.00,1.66,1.66,"",0,0.0,0,0.0,1976,2.0,0,0.0,0,0.0,38,2.0,1976,2.0
"04019","5","1022","73","0","2015","A","",240,4472,280873872,36999455,931728,1208,62806,"",0.81,0.64,0.51,0.59,0.63,0.80,0.80,"",-6,-2.4,301,7.2,24926971,9.7,3503377,10.5,92637,11.0,28,2.4,1435,2.3
"04021","3","1022","73","0","2015","A","",7,71,2212939,39972,566,602,31278,"",4.37,1.32,1.78,0.83,1.71,1.35,1.35,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04021","5","1022","73","0","2015","A","",43,631,19895159,5127968,119534,606,31534,"",0.90,0.56,0.25,0.57,0.55,0.44,0.44,"",-2,-4.4,1,0.2,-117663,-0.6,132208,2.6,28297,31.0,-5,-0.8,-237,-0.7
"04023","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04023","5","1022","73","0","2015","A","",10,81,2826295,487498,12318,670,34857,"",0.54,0.30,0.14,0.20,0.14,0.45,0.45,"",0,0.0,-80,-49.7,-11825095,-80.7,-699820,-58.9,-22281,-64.4,-1085,-61.8,-56382,-61.8
"04025","3","1022","73","0","2015","A","",5,107,2981306,206657,2406,534,27755,"",1.74,1.92,2.52,3.43,5.82,1.31,1.31,"",0,0.0,2,1.9,103614,3.6,12760,6.6,849,54.5,4,0.8,217,0.8
"04025","5","1022","73","0","2015","A","",59,550,20943776,4406365,67645,732,38051,"",0.69,0.47,0.27,0.39,0.25,0.58,0.58,"",-3,-4.8,2,0.4,663026,3.3,38059,0.9,-19081,-22.0,20,2.8,1009,2.7
"04027","5","1022","73","0","2015","A","",34,495,19007502,3891975,81254,738,38399,"",0.68,0.39,0.23,0.29,0.12,0.60,0.60,"",-2,-5.6,-49,-9.0,-1405381,-6.9,-759251,-16.3,-12805,-13.6,16,2.2,870,2.3
"04999","5","1022","73","0","2015","A","",282,781,84479241,7439759,211994,2079,108122,"",1.65,1.71,1.26,1.03,1.11,0.74,0.74,"",68,31.8,-33,-4.1,-5557883,-6.2,161417,2.2,17419,9.0,-49,-2.3,-2534,-2.3
"05000","1","1022","53","0","2015","A","",2,43,2555932,0,0,1154,60022,"",1.71,0.77,0.80,0.00,0.00,1.05,1.05,"",0,0.0,0,0.0,28715,1.1,0,0.0,0,0.0,35,3.1,1814,3.1
"05000","2","1022","53","0","2015","A","",3,379,19659626,0,0,997,51850,"",1.00,6.83,10.16,0.00,0.00,1.49,1.49,"",0,0.0,-11,-2.8,-836320,-4.1,0,0.0,0,0.0,-14,-1.4,-726,-1.4
"05000","3","1022","53","0","2015","A","",79,1306,29441330,6259579,117347,434,22550,"",1.67,1.19,1.13,3.52,7.66,0.95,0.95,"",0,0.0,-20,-1.5,343412,1.2,38751,0.6,-13733,-10.5,12,2.8,607,2.8
"05000","5","1022","53","0","2015","A","",1054,13313,715402879,174287269,6075115,1033,53737,"",0.75,0.57,0.42,0.52,0.61,0.73,0.73,"",-55,-5.0,-378,-2.8,-16559525,-2.3,-7304447,-4.0,-1635559,-21.2,5,0.5,273,0.5
"05001","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05001","5","1022","73","0","2015","A","",11,83,3143212,1023808,25822,725,37681,"",0.89,0.42,0.23,0.34,0.28,0.55,0.55,"",0,0.0,2,2.5,180093,6.1,-9968,-1.0,-5722,-18.1,20,2.8,1024,2.8
"05003","3","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",6.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05003","5","1022","73","0","2015","A","",6,36,1017200,378418,6246,547,28453,"",0.66,0.26,0.10,0.18,0.06,0.39,0.39,"",0,0.0,-3,-7.7,-12903,-1.3,-17083,-4.3,-1862,-23.0,35,6.8,1812,6.8
"05005","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.50,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05005","5","1022","73","0","2015","A","",19,195,8276025,2302984,43469,818,42514,"",0.96,0.68,0.49,0.61,0.42,0.73,0.73,"",1,5.6,10,5.4,418820,5.3,97979,4.4,2006,4.8,3,0.4,138,0.3
"05007","3","1022","73","0","2015","A","",4,98,2079563,0,0,407,21184,"",1.26,0.96,0.64,0.00,0.00,0.66,0.66,"",0,0.0,10,11.4,74685,3.7,0,0.0,0,0.0,-29,-6.7,-1491,-6.6
"05007","5","1022","73","0","2015","A","",68,917,47072900,11279820,292943,987,51324,"",0.72,0.42,0.22,0.27,0.29,0.52,0.52,"",-3,-4.2,85,10.2,6928318,17.3,1213753,12.1,-92918,-24.1,59,6.4,3059,6.3
"05009","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.82,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05009","5","1022","73","0","2015","A","",14,271,12458383,2820989,64762,884,45986,"",0.86,1.00,0.72,0.78,0.64,0.72,0.72,"",0,0.0,6,2.3,1119266,9.9,747795,36.1,-28520,-30.6,60,7.3,3143,7.3
"05011","5","1022","73","0","2015","A","",3,10,179149,107178,1094,356,18533,"",0.50,0.14,0.04,0.12,0.04,0.32,0.32,"",-1,-25.0,-2,-16.7,-244430,-57.7,-30906,-22.4,-2482,-69.4,-318,-47.2,-16522,-47.1
"05013","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",17.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05013","5","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",1.16,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"05015","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.35,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05015","5","1022","73","0","2015","A","",10,62,2286253,779713,11493,712,37024,"",0.79,0.30,0.22,0.27,0.17,0.75,0.75,"",0,0.0,-6,-8.8,-188219,-7.6,-105898,-12.0,-6762,-37.0,9,1.3,455,1.2
"05017","5","1022","73","0","2015","A","",4,5,72199,53281,480,282,14685,"",0.50,0.08,0.02,0.07,0.02,0.27,0.27,"",-1,-20.0,-1,-16.7,-153935,-68.1,-23988,-31.0,-2204,-82.1,-423,-60.0,-21985,-60.0
"05019","5","1022","73","0","2015","A","",5,17,661616,260393,7269,771,40098,"",0.50,0.09,0.06,0.13,0.11,0.69,0.69,"",0,0.0,-3,-15.0,-257977,-28.1,-22312,-7.9,-4656,-39.0,-128,-14.2,-6661,-14.2
"05021","5","1022","73","0","2015","A","",5,43,1308123,556758,12542,583,30304,"",0.77,0.62,0.36,0.58,0.30,0.58,0.58,"",0,0.0,-1,-2.3,7500,0.6,26033,4.9,-2246,-15.2,15,2.6,744,2.5
"05023","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.73,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05023","5","1022","73","0","2015","A","",7,47,1350219,516535,10866,550,28576,"",0.64,0.36,0.18,0.26,0.16,0.51,0.51,"",0,0.0,-6,-11.3,-252131,-15.7,-43187,-7.7,-7479,-40.8,-35,-6.0,-1848,-6.1
"05025","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",14.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05025","5","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",0.97,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05027","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.50,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05027","5","1022","73","0","2015","A","",8,58,2049040,660200,13633,684,35584,"",0.67,0.35,0.18,0.30,0.18,0.52,0.52,"",0,0.0,1,1.8,3213,0.2,-37456,-5.4,-7949,-36.8,-10,-1.4,-519,-1.4
"05029","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",3.18,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05029","5","1022","73","0","2015","A","",3,15,205407,100107,2638,265,13770,"",0.32,0.11,0.02,0.05,0.05,0.22,0.22,"",-1,-25.0,-2,-11.8,-202737,-49.7,-41950,-29.5,-1632,-38.2,-192,-42.0,-10005,-42.1
"05031","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05031","5","1022","73","0","2015","A","",21,430,18591173,5430211,135503,831,43210,"",0.48,0.46,0.30,0.42,0.36,0.65,0.65,"",-3,-12.5,-50,-10.4,-2015705,-9.8,-547821,-9.2,-45593,-25.2,6,0.7,316,0.7
"05033","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.48,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05033","5","1022","73","0","2015","A","",9,100,3890508,1170202,44206,747,38840,"",0.45,0.26,0.17,0.19,0.29,0.64,0.64,"",-2,-18.2,-9,-8.3,-55743,-1.4,-162581,-12.2,-31010,-41.2,52,7.5,2719,7.5
"05035","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05035","5","1022","73","0","2015","A","",5,52,1952252,631185,19786,717,37304,"",0.24,0.15,0.09,0.12,0.11,0.60,0.60,"",-1,-16.7,-14,-21.2,-449013,-18.7,-169762,-21.2,-2327,-10.5,21,3.0,1104,3.0
"05037","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",3.72,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05037","5","1022","73","0","2015","A","",5,41,1251661,377009,7579,594,30905,"",0.63,0.41,0.22,0.29,0.16,0.54,0.54,"",0,0.0,3,7.9,27282,2.2,-6432,-1.7,-5259,-41.0,-20,-3.3,-1035,-3.2
"05039","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",7.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05039","5","1022","73","0","2015","A","",4,19,608636,191671,1949,605,31481,"",0.97,0.35,0.21,0.25,0.07,0.59,0.59,"",0,0.0,0,0.0,98068,19.2,27354,16.6,-1738,-47.1,88,17.0,4609,17.2
"05041","5","1022","73","0","2015","A","",3,11,378062,110677,2484,692,36006,"",0.34,0.12,0.07,0.09,0.07,0.61,0.61,"",-1,-25.0,-3,-21.4,-194415,-34.0,-33382,-23.2,-3139,-55.8,-94,-12.0,-4885,-11.9
"05043","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",3.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05043","5","1022","73","0","2015","A","",6,47,1591201,592347,18153,648,33676,"",0.71,0.37,0.22,0.39,0.43,0.58,0.58,"",-2,-25.0,-7,-13.0,-353902,-18.2,-73604,-11.1,-3566,-16.4,-42,-6.1,-2178,-6.1
"05045","2","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",10.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05045","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05045","5","1022","73","0","2015","A","",19,234,10378756,2697519,89718,852,44306,"",0.42,0.29,0.19,0.24,0.23,0.64,0.64,"",0,0.0,-5,-2.1,-1818392,-14.9,-538906,-16.7,-30143,-25.1,-129,-13.1,-6728,-13.2
"05047","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",5.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05047","5","1022","73","0","2015","A","",5,21,737991,223936,6238,692,36000,"",0.86,0.24,0.13,0.19,0.25,0.56,0.56,"",0,0.0,-2,-8.7,5667,0.8,2011,0.9,-132,-2.1,77,12.5,4044,12.7
"05049","3","1022","73","0","2015","A","",3,5,63743,24424,219,230,11952,"",26.91,2.86,2.32,12.27,13.92,0.76,0.76,"",0,0.0,-2,-28.6,150,0.2,-2287,-8.6,-102,-31.8,49,27.1,2531,26.9
"05049","5","1022","73","0","2015","A","",5,31,783427,358976,3802,490,25477,"",1.51,0.84,0.44,0.95,0.37,0.52,0.52,"",1,25.0,-2,-6.1,-5933,-0.8,19415,5.7,-708,-15.7,29,6.3,1496,6.2
"05051","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05051","5","1022","73","0","2015","A","",32,496,17266637,6362958,202474,669,34794,"",0.64,0.70,0.40,0.62,0.69,0.57,0.57,"",-1,-3.0,-19,-3.7,313852,1.9,-525028,-7.6,-129090,-38.9,36,5.7,1887,5.7
"05053","5","1022","73","0","2015","A","N",3,0,0,0,0,0,0,"N",0.55,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"05055","3","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",4.14,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05055","5","1022","73","0","2015","A","",10,98,2485011,1146857,32764,489,25422,"",0.70,0.32,0.13,0.26,0.15,0.40,0.40,"",1,11.1,11,12.6,476156,23.7,220710,23.8,7863,31.6,47,10.6,2442,10.6
"05057","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",3.59,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05057","5","1022","73","0","2015","A","",7,44,1342616,464489,12364,587,30514,"",0.85,0.29,0.15,0.23,0.28,0.52,0.52,"",-1,-12.5,0,0.0,-43706,-3.2,-12486,-2.6,-9216,-42.7,-13,-2.2,-698,-2.2
"05059","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05059","5","1022","73","0","2015","A","",6,49,1718901,617511,11173,677,35199,"",0.59,0.29,0.17,0.27,0.16,0.58,0.58,"",-1,-14.3,-4,-7.5,-220048,-11.3,-3408,-0.5,-5592,-33.4,-23,-3.3,-1213,-3.3
"05061","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",5.14,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05061","5","1022","73","0","2015","A","",4,27,561265,292503,7292,406,21113,"",0.69,0.19,0.07,0.15,0.13,0.39,0.39,"",-1,-20.0,1,3.8,-103841,-15.6,-3472,-1.2,-2121,-22.5,-83,-17.0,-4305,-16.9
"05063","3","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",4.02,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
